"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"LTU","Lithuania","IND-ECO-EMPL","Share of employment in the transport sector","2004","2004",6.4,,
"LTU","Lithuania","IND-ECO-EMPL","Share of employment in the transport sector","2005","2005",6.5,,
"LTU","Lithuania","IND-ECO-EMPL","Share of employment in the transport sector","2006","2006",6.5,,
"LTU","Lithuania","IND-ECO-EMPL","Share of employment in the transport sector","2007","2007",7.1,,
"LTU","Lithuania","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",6.4,,
"LTU","Lithuania","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",6.5,,
"LTU","Lithuania","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",6.9,,
"LTU","Lithuania","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",7.4,,
"LTU","Lithuania","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",7.4,,
"LTU","Lithuania","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",7.4,,
"LTU","Lithuania","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",7.7,,
"LTU","Lithuania","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",7.6,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",16.1,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",16.7,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",15.4,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",15.7,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",17.3,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",18.2,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",18.1,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",17.5,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",18,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",16.5,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",17.2,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",18.3,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",18.2,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",17.4,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",17.5,,
"LUX","Luxembourg","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",15.8,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",31.7,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",33.4,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",36,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",35.7,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",35.5,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2005","2005",33.7,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2006","2006",35.5,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2007","2007",35.3,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2008","2008",33.1,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2009","2009",36.1,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2010","2010",35,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2011","2011",31,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2012","2012",29.6,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2013","2013",29.5,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2014","2014",30.7,,
"LUX","Luxembourg","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2015","2015",31.4,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2000","2000",64.6,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2001","2001",62.7,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2002","2002",59.7,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2003","2003",60.1,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2004","2004",60.9,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2005","2005",62.4,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2006","2006",60.9,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2007","2007",61.4,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2008","2008",63.2,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2009","2009",59.8,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2010","2010",59.9,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2011","2011",64.5,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2012","2012",66.4,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2013","2013",65.3,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2014","2014",64.5,,
"LUX","Luxembourg","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2015","2015",63.2,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2000","2000",3.7,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2001","2001",3.9,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2002","2002",4.3,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2003","2003",4.2,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2004","2004",3.6,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2005","2005",3.9,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2006","2006",3.6,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2007","2007",3.3,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2008","2008",3.7,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2009","2009",4,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2010","2010",5.1,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",4.4,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",4,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",5.3,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",4.8,,
"LUX","Luxembourg","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",5.4,,
"LUX","Luxembourg","IND-ECO-EMPL","Share of employment in the transport sector","2000","2000",6.5,,
"LUX","Luxembourg","IND-ECO-EMPL","Share of employment in the transport sector","2001","2001",6.7,,
